case_id,speed,red_speed_factor,scenario,shared,own,plan,first_tr,tr_schedule,first_br,sanctuary_at,mustika_at,mustika_mode,red_score_at_180,blue_score_at_180,score_diff,red_tower_at_180,blue_tower_at_180,red_transfer_at_180,blue_transfer_at_180,red_mustika_at_180,completed,mustika_completed,invalid_count
1,同等,1,自力2本完成,L1共有上,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L1共有上:E1 / L1共有上:E2,113.899,137.619,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
2,同等,1,自力2本完成,L1共有上,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L1共有上:E1 / L1共有上:E2,113.533,137.252,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
3,同等,1,自力2本完成,L1共有上,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L1共有上:E1 / L1共有上:E2,113.899,137.619,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
4,同等,1,自力2本完成,L1共有上,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L1共有上:E1 / L1共有上:E2,113.494,137.213,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
5,同等,1,自力2本完成,L1共有上,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L1共有上:E1 / 赤L1上:E1,113.899,137.619,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
6,同等,1,自力2本完成,L1共有上,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L1共有上:E1 / 赤L1上:E1,117.764,141.484,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
7,同等,1,自力2本完成,L1共有上,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L1共有上:E1 / 赤L1上:E1,117.359,141.078,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
8,同等,1,自力2本完成,L1共有上,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L1共有上:E1 / 赤L1上:E1,117.398,141.117,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
9,同等,1,自力2本完成,L1共有上,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L1共有上:E1 / 赤L1上:E1,116.992,140.711,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
10,同等,1,自力2本完成,L1共有上,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L1共有上:E1 / 赤L1上:E1,113.861,137.580,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
11,同等,1,自力2本完成,L1共有上,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1上:E1 / L1共有上:E1,113.533,137.252,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
12,同等,1,自力2本完成,L1共有上,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1上:E1 / L1共有上:E1,117.398,141.117,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
13,同等,1,自力2本完成,L1共有上,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1上:E1 / L1共有上:E1,116.992,140.711,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
14,同等,1,自力2本完成,L1共有上,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1上:E1 / L1共有上:E1,117.031,140.750,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
15,同等,1,自力2本完成,L1共有上,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1上:E1 / L1共有上:E1,116.625,140.345,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
16,同等,1,自力2本完成,L1共有上,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1上:E1 / L1共有上:E1,113.494,137.213,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
17,同等,1,自力2本完成,L1共有上,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1上:E1 / 赤L1上:E2,113.899,137.619,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
18,同等,1,自力2本完成,L1共有上,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1上:E1 / 赤L1上:E2,113.494,137.213,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
19,同等,1,自力2本完成,L1共有上,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1上:E1 / 赤L1上:E2,113.861,137.580,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
20,同等,1,自力2本完成,L1共有上,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1上:E1 / 赤L1上:E2,113.494,137.213,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
21,同等,1,自力2本完成,L1共有上,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L1共有上:E1 / L1共有上:E2,113.313,137.032,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
22,同等,1,自力2本完成,L1共有上,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L1共有上:E1 / L1共有上:E2,114.413,138.133,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
23,同等,1,自力2本完成,L1共有上,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L1共有上:E1 / L1共有上:E2,113.313,137.032,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
24,同等,1,自力2本完成,L1共有上,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L1共有上:E1 / L1共有上:E2,112.914,136.634,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
25,同等,1,自力2本完成,L1共有上,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L1共有上:E1 / 赤L1下:E1,113.313,137.032,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
26,同等,1,自力2本完成,L1共有上,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L1共有上:E1 / 赤L1下:E1,117.443,141.163,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
27,同等,1,自力2本完成,L1共有上,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L1共有上:E1 / 赤L1下:E1,117.045,140.764,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
28,同等,1,自力2本完成,L1共有上,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L1共有上:E1 / 赤L1下:E1,118.544,142.263,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
29,同等,1,自力2本完成,L1共有上,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L1共有上:E1 / 赤L1下:E1,118.145,141.865,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
30,同等,1,自力2本完成,L1共有上,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L1共有上:E1 / 赤L1下:E1,111.814,135.533,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
31,同等,1,自力2本完成,L1共有上,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1下:E1 / L1共有上:E1,114.413,138.133,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
32,同等,1,自力2本完成,L1共有上,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1下:E1 / L1共有上:E1,118.544,142.263,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
33,同等,1,自力2本完成,L1共有上,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1下:E1 / L1共有上:E1,118.145,141.865,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
34,同等,1,自力2本完成,L1共有上,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1下:E1 / L1共有上:E1,119.644,143.364,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
35,同等,1,自力2本完成,L1共有上,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1下:E1 / L1共有上:E1,119.246,142.965,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
36,同等,1,自力2本完成,L1共有上,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1下:E1 / L1共有上:E1,112.914,136.634,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
37,同等,1,自力2本完成,L1共有上,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1下:E1 / 赤L1下:E2,113.313,137.032,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
38,同等,1,自力2本完成,L1共有上,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1下:E1 / 赤L1下:E2,112.914,136.634,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
39,同等,1,自力2本完成,L1共有上,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1下:E1 / 赤L1下:E2,111.814,135.533,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
40,同等,1,自力2本完成,L1共有上,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1下:E1 / 赤L1下:E2,112.914,136.634,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
41,同等,1,自力2本完成,L1共有下,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L1共有下:E1 / L1共有下:E2,113.612,137.332,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
42,同等,1,自力2本完成,L1共有下,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L1共有下:E1 / L1共有下:E2,112.080,135.799,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
43,同等,1,自力2本完成,L1共有下,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L1共有下:E1 / L1共有下:E2,113.612,137.332,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
44,同等,1,自力2本完成,L1共有下,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L1共有下:E1 / L1共有下:E2,113.203,136.922,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
45,同等,1,自力2本完成,L1共有下,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L1共有下:E1 / 赤L1上:E1,113.612,137.332,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
46,同等,1,自力2本完成,L1共有下,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L1共有下:E1 / 赤L1上:E1,120.375,144.095,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
47,同等,1,自力2本完成,L1共有下,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L1共有下:E1 / 赤L1上:E1,119.966,143.685,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
48,同等,1,自力2本完成,L1共有下,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L1共有下:E1 / 赤L1上:E1,118.843,142.562,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
49,同等,1,自力2本完成,L1共有下,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L1共有下:E1 / 赤L1上:E1,118.433,142.153,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
50,同等,1,自力2本完成,L1共有下,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L1共有下:E1 / 赤L1上:E1,114.735,138.454,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
51,同等,1,自力2本完成,L1共有下,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1上:E1 / L1共有下:E1,112.080,135.799,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
52,同等,1,自力2本完成,L1共有下,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1上:E1 / L1共有下:E1,118.843,142.562,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
53,同等,1,自力2本完成,L1共有下,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1上:E1 / L1共有下:E1,118.433,142.153,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
54,同等,1,自力2本完成,L1共有下,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1上:E1 / L1共有下:E1,117.311,141.030,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
55,同等,1,自力2本完成,L1共有下,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1上:E1 / L1共有下:E1,116.901,140.621,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
56,同等,1,自力2本完成,L1共有下,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1上:E1 / L1共有下:E1,113.203,136.922,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
57,同等,1,自力2本完成,L1共有下,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1上:E1 / 赤L1上:E2,113.612,137.332,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
58,同等,1,自力2本完成,L1共有下,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1上:E1 / 赤L1上:E2,113.203,136.922,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
59,同等,1,自力2本完成,L1共有下,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1上:E1 / 赤L1上:E2,114.735,138.454,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
60,同等,1,自力2本完成,L1共有下,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1上:E1 / 赤L1上:E2,113.203,136.922,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
61,同等,1,自力2本完成,L1共有下,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L1共有下:E1 / L1共有下:E2,111.293,135.012,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
62,同等,1,自力2本完成,L1共有下,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L1共有下:E1 / L1共有下:E2,111.228,134.947,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
63,同等,1,自力2本完成,L1共有下,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L1共有下:E1 / L1共有下:E2,111.293,135.012,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
64,同等,1,自力2本完成,L1共有下,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L1共有下:E1 / L1共有下:E2,110.890,134.610,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
65,同等,1,自力2本完成,L1共有下,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L1共有下:E1 / 赤L1下:E1,111.293,135.012,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
66,同等,1,自力2本完成,L1共有下,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L1共有下:E1 / 赤L1下:E1,114.856,138.575,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
67,同等,1,自力2本完成,L1共有下,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L1共有下:E1 / 赤L1下:E1,114.453,138.173,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
68,同等,1,自力2本完成,L1共有下,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L1共有下:E1 / 赤L1下:E1,114.791,138.510,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
69,同等,1,自力2本完成,L1共有下,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L1共有下:E1 / 赤L1下:E1,114.389,138.108,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
70,同等,1,自力2本完成,L1共有下,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L1共有下:E1 / 赤L1下:E1,110.955,134.675,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
71,同等,1,自力2本完成,L1共有下,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1下:E1 / L1共有下:E1,111.228,134.947,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
72,同等,1,自力2本完成,L1共有下,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1下:E1 / L1共有下:E1,114.791,138.510,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
73,同等,1,自力2本完成,L1共有下,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1下:E1 / L1共有下:E1,114.389,138.108,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
74,同等,1,自力2本完成,L1共有下,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1下:E1 / L1共有下:E1,114.726,138.446,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
75,同等,1,自力2本完成,L1共有下,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1下:E1 / L1共有下:E1,114.324,138.043,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
76,同等,1,自力2本完成,L1共有下,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1下:E1 / L1共有下:E1,110.890,134.610,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
77,同等,1,自力2本完成,L1共有下,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1下:E1 / 赤L1下:E2,111.293,135.012,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
78,同等,1,自力2本完成,L1共有下,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1下:E1 / 赤L1下:E2,110.890,134.610,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
79,同等,1,自力2本完成,L1共有下,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1下:E1 / 赤L1下:E2,110.955,134.675,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
80,同等,1,自力2本完成,L1共有下,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1下:E1 / 赤L1下:E2,110.890,134.610,TR Mustika前待機,420,0,420,140,0,30,0,250,true,true,0
81,同等,1,自力2本完成,L2左上,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L2左上:E1 / L2左上:E2,124.296,148.016,TR Mustika前待機,490,0,490,210,0,30,0,250,true,true,0
82,同等,1,自力2本完成,L2左上,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L2左上:E1 / L2左上:E2,124.033,147.752,TR Mustika前待機,490,0,490,210,0,30,0,250,true,true,0
83,同等,1,自力2本完成,L2左上,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L2左上:E1 / L2左上:E2,124.296,148.016,TR Mustika前待機,490,0,490,210,0,30,0,250,true,true,0
84,同等,1,自力2本完成,L2左上,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L2左上:E1 / L2左上:E2,121.550,145.269,TR Mustika前待機,490,0,490,210,0,30,0,250,true,true,0
85,同等,1,自力2本完成,L2左上,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L2左上:E1 / 赤L1上:E1,124.296,148.016,TR Mustika前待機,490,0,490,210,0,30,0,250,true,true,0
86,同等,1,自力2本完成,L2左上,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L2左上:E1 / 赤L1上:E1,134.600,158.319,TR Mustika前待機,490,0,490,210,0,30,0,250,true,true,0
87,同等,1,自力2本完成,L2左上,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L2左上:E1 / 赤L1上:E1,131.854,155.573,TR Mustika前待機,490,0,490,210,0,30,0,250,true,true,0
88,同等,1,自力2本完成,L2左上,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L2左上:E1 / 赤L1上:E1,134.337,158.056,TR Mustika前待機,490,0,490,210,0,30,0,250,true,true,0
89,同等,1,自力2本完成,L2左上,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L2左上:E1 / 赤L1上:E1,131.590,155.310,TR Mustika前待機,490,0,490,210,0,30,0,250,true,true,0
90,同等,1,自力2本完成,L2左上,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L2左上:E1 / 赤L1上:E1,121.813,145.533,TR Mustika前待機,490,0,490,210,0,30,0,250,true,true,0
91,同等,1,自力2本完成,L2左上,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1上:E1 / L2左上:E1,124.033,147.752,TR Mustika前待機,490,0,490,210,0,30,0,250,true,true,0
92,同等,1,自力2本完成,L2左上,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1上:E1 / L2左上:E1,134.337,158.056,TR Mustika前待機,490,0,490,210,0,30,0,250,true,true,0
93,同等,1,自力2本完成,L2左上,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1上:E1 / L2左上:E1,131.590,155.310,TR Mustika前待機,490,0,490,210,0,30,0,250,true,true,0
94,同等,1,自力2本完成,L2左上,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1上:E1 / L2左上:E1,134.073,157.793,TR Mustika前待機,490,0,490,210,0,30,0,250,true,true,0
95,同等,1,自力2本完成,L2左上,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1上:E1 / L2左上:E1,131.327,155.046,TR Mustika前待機,490,0,490,210,0,30,0,250,true,true,0
96,同等,1,自力2本完成,L2左上,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1上:E1 / L2左上:E1,121.550,145.269,TR Mustika前待機,490,0,490,210,0,30,0,250,true,true,0
97,同等,1,自力2本完成,L2左上,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1上:E1 / 赤L1上:E2,124.296,148.016,TR Mustika前待機,490,0,490,210,0,30,0,250,true,true,0
98,同等,1,自力2本完成,L2左上,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1上:E1 / 赤L1上:E2,121.550,145.269,TR Mustika前待機,490,0,490,210,0,30,0,250,true,true,0
99,同等,1,自力2本完成,L2左上,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1上:E1 / 赤L1上:E2,121.813,145.533,TR Mustika前待機,490,0,490,210,0,30,0,250,true,true,0
100,同等,1,自力2本完成,L2左上,赤L1上,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,赤L1上:E1 / 赤L1上:E2,121.550,145.269,TR Mustika前待機,490,0,490,210,0,30,0,250,true,true,0
101,同等,1,自力2本完成,L2左上,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L2左上:E1 / L2左上:E2,122.850,146.569,TR Mustika前待機,490,0,490,210,0,30,0,250,true,true,0
102,同等,1,自力2本完成,L2左上,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L2左上:E1 / L2左上:E2,124.054,147.773,TR Mustika前待機,490,0,490,210,0,30,0,250,true,true,0
103,同等,1,自力2本完成,L2左上,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L2左上:E1 / L2左上:E2,122.850,146.569,TR Mustika前待機,490,0,490,210,0,30,0,250,true,true,0
104,同等,1,自力2本完成,L2左上,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L2左上:E1 / L2左上:E2,120.111,143.830,TR Mustika前待機,490,0,490,210,0,30,0,250,true,true,0
105,同等,1,自力2本完成,L2左上,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L2左上:E1 / 赤L1下:E1,122.850,146.569,TR Mustika前待機,490,0,490,210,0,30,0,250,true,true,0
106,同等,1,自力2本完成,L2左上,赤L1下,共有1本+赤専有1本を自力完成,S1,1:S1 | 2:E1+S1/E>S | 3:E3,L2左上:E1 / 赤L1下:E1,131.700,155.419,TR Mustika前待機,490,0,490,210,0,30,0,250,true,true,0
